ID_MISSTA,RESOLUTION,ID_MISPHOT,Resolution_scan
1978_FR 9072_P_14500,14500,2548-0131,1200
1978_FR 9073_P_14500,14500,2931-0031,1200
1978_FR 9074_P_14500,14500,3035-0031,1200
1978_FR 9075_P_14500,14500,1843-0101,1200
1978_FR 9076_P_12000,12000,2147-0081,1200
1978_FR 9077_P_14500,14500,2445-0101,1200
1978_FR 9080_P_14500,14500,3338-0101,1200
1978_FR 9082_P_14500,14500,1623-0161,1200
1978_FR 9083_P_14500,14500,4153-0021,1200
1978_FR 9084_P_14500,14500,3441-0041,1200
1978_IFN 12_P_17000,17000,2337-0011,1200
1978_IFN 21 NORD_P_17000,17000,2927-0051,1200
1978_IFN 41 IR_IR_20000,20000,94PHQ5463,1200
1978_IFN 41 P_P_20000,20000,1918-0071,1200
1978_PAN 2_P_10000,10000,2148-0811,1200
1978_PAN 2_P_7000,7000,2148-0851,1200
1978_PAN 2_P_8000,8000,2148-0831,1200
1978_PAN 2_P_9000,9000,2148-0821,1200
1978_REU 103 P_P_25000,25000,92PHQ5961,1200
1978_TAAF ARMOR-ARGOAT_P_5000,5000,93PHQ3021,1200
1978_TAAF DEVERSOIRS_P_20000,20000,93PHQ3031,1200
1978_TAAF KORRIG-MERC_P_,,93PHQ3041,1200
1979_CDP 6251_P_8000,8000,2629-0061,1200
1979_CDP 6252_P_15000,15000,2629-0091,1200
1979_CDP 6253_P_8000,8000,2529-0081,1200
1979_CDP 8579_P_4000,4000,1822-0331,1200
1979_CDP 8580_P_8000,8000,93PHQ6561,1200
1979_CDP 8581_P_8000,8000,93PHQ6571,1200
1979_CDP 8582_P_20000,20000,2319-0061,1200
1979_CDP 8583_P_20000,20000,2419-0101,1200
1979_CDP 8584_P_8000,8000,2419-0121,1200
1979_CDP 8585_P_4000,4000,2726-0101,1200
1979_CDP 8586_P_4000,4000,3410-0091,1200
1979_CDP 8587_P_5500,5500,2416-0371,1200
1979_CDP 8588_P_8000,8000,94PHQ2801,1200
1979_CDP 8589_P_8000,8000,94PHQ2821,1200
1979_CDP 8590_P_8000,8000,93PHQ6581,1200
1979_CDP 8591_P_8000,8000,93PHQ6591,1200
1979_CDP 8592_P_8000,8000,93PHQ6601,1200
1979_CDP 8593_P_8000,8000,93PHQ6611,1200
1979_CDP 8594_P_4000,4000,2816-0141,1200
1979_CDP 8595_P_8000,8000,93PHQ6621,1200
1979_CDP 8596_P_4000,4000,2616-0201,1200
1979_CDP 8597_P_8000,8000,2716-0131,1200
1979_CDP 8598_P_11000,11000,1924-0091,1200
1979_CDP 8599_P_8000,8000,1620-0131,1200
1979_CDP 8600_P_8000,8000,2616-0211,1200
1979_CDP 8601_P_4000,4000,1621-0051,1200
1979_CDP 8602_P_2000,2000,2526-0091,1200
1979_CDP 8603_P_12000,12000,1025-0131,1200
1979_CDP 8604_P_8000,8000,93PHQ6631,1200
1979_CDP 8605_P_10000,10000,93PHQ6641,1200
1979_CDP 8606_P_10000,10000,93PHQ6651,1200
1979_CDP 8607_P_4000,4000,93PHQ6661,1200
1979_CDP 8608_P_20000,20000,1617-0121,1200
1979_CDP 8609_P_4000,4000,1220-0121,1200
1979_CDP 8610_P_20000,20000,0918-0181,1200
1979_CDP 8611_P_4000,4000,1019-0091,1200
1979_CDP 8612_P_8000,8000,93PHQ6671,1200
1979_CDP 8613_P_20000,20000,1528-0261,1200
1979_CDP 8614_P_20000,20000,1625-0061,1200
1979_CDP 8615_P_10000,10000,2222-0071,1200
1979_CDP 8616_P_8000,8000,2221-0051,1200
1979_CDP 9188_P_8000,8000,92PHQ7521,1200
1979_CDP 9217_P_20000,20000,92PHQ7781,1200
1979_EDF BELLEVILLE_P_4000,4000,2422-0141,1200
1979_EDF PLOGOFF_C_100,100,N79000015,900
1979_EDF PLOGOFF_C_7000,7000,0419-0102,900
1979_F 1023-1323_P_30000,30000,1223-0061,1200
1979_F 1024-1724_P_30000,30000,1624-0061,1200
1979_F 1025-1425_P_30000,30000,1025-0071,1200
1979_F 1121-1321_P_30000,30000,1121-0041,1200
1979_F 1-12-5_P_14500,14500,0145-0131,1200
1979_F 1-12-6_P_14500,14500,0145-0141,1200
1979_F 1-12-7_P_14500,14500,0145-0151,1200
1979_F 1-12-8_P_14500,14500,0145-0161,1200
1979_F 1-12-9_P_14500,14500,0145-0171,1200
1979_F 1-13-5_P_14500,14500,0145-0181,1200
1979_F 1-13-6_P_14500,14500,0145-0191,1200
1979_F 1-13-7_P_14500,14500,0145-0201,1200
1979_F 1-13-8_P_14500,14500,0145-0211,1200
1979_F 1-13-9_P_14500,14500,0145-0221,1200
1979_F 1-14-11_P_14500,14500,0145-0231,1200
1979_F 1-14-12_P_14500,14500,0145-0241,1200
1979_F 1-14-15_P_14500,14500,0145-0261,1200
1979_F 1-15-14_P_14500,14500,0145-0281,1200
1979_F 1-15-15_P_14500,14500,0145-0291,1200
1979_F 1-16-14_P_14500,14500,0145-0341,1200
1979_F 1-16-15_P_14500,14500,0145-0351,1200
1979_F 1-16-7_P_14500,14500,0145-0301,1200
1979_F 1-16-8_P_14500,14500,0145-0311,1200
1979_F 1-16-9_P_14500,14500,0145-0321,1200
1979_F 1-17-7_P_14500,14500,0145-0371,1200
1979_F 1-17-8_P_14500,14500,0145-0381,1200
1979_F 1-17-9_P_14500,14500,0145-0391,1200
1979_F 1212-1812_P_30000,30000,1212-0021,1200
1979_F 1213-1713_P_30000,30000,1213-0021,1200
1979_F 1214-1514_P_30000,30000,1214-0071,1200
1979_F 1215-1715_P_30000,30000,1215-0011,1200
1979_F 1222-1422_P_30000,30000,1222-0031,1200
1979_F 1-22-3_P_14500,14500,0145-0481,1200
1979_F 1226-1626_P_30000,30000,1226-0011,1200
1979_F 1227-1527_P_30000,30000,1227-0041,1200
1979_F 1229-1429_P_30000,30000,1229-0041,1200
1979_F 1-23-3_P_14500,14500,0145-0491,1200
1979_F 1-23-6_P_14500,14500,0145-0501,1200
1979_F 1-24-6_P_14500,14500,0145-0511,1200
1979_F 1-24-7_P_14500,14500,0145-0521,1200
1979_F 1330-1430_P_30000,30000,1330-0031,1200
1979_F 1331-1631_P_30000,30000,1331-0031,1200
1979_F 1332-1632_P_30000,30000,1332-0031,1200
1979_F 1333-1733_P_30000,30000,1333-0011,1200
1979_F 1334-1534_P_30000,30000,1434-0011,1200
1979_F 1335-1635_P_30000,30000,1335-0031,1200
1979_F 1336-1636_P_30000,30000,1536-0031,1200
1979_F 1337-1737_P_30000,30000,1537-0021,1200
1979_F 1338-1638_P_30000,30000,1338-0041,1200
1979_F 1339-1639_P_30000,30000,1339-0041,1200
1979_F 1343-1643_P_30000,30000,1643-0051,1200
1979_F 1625-1725_P_30000,30000,1625-0021,1200
1979_F 1-6-5_P_14500,14500,0145-0031,1200
1979_F 1711-1811_P_30000,30000,1711-0011,1200
1979_F 1719_P_30000,30000,1719-0031,1200
1979_F 1722_P_30000,30000,1722-0011,1200
1979_F 1744-2444_P_30000,30000,2444-0051,1200
1979_F 1745-2445_P_30000,30000,2445-0011,1200
1979_F 1-7-5_P_14500,14500,0145-0041,1200
1979_F 1813-2313_P_30000,30000,1813-0011,1200
1979_F 1-8-3_P_14500,14500,0145-2971,1200
1979_F 1838-1938_P_30000,30000,1938-0071,1200
1979_F 1846-2046_P_30000,30000,1846-0051,1200
1979_F 1847-1947_P_30000,30000,1847-0041,1200
1979_F 1848-1948_P_30000,30000,1848-0051,1200
1979_F 1-8-5_P_14500,14500,0145-0071,1200
1979_F 1-9-3_P_14500,14500,0145-2981,1200
1979_F 1941_P_30000,30000,1941-0041,1200
1979_F 1942-2042_P_30000,30000,1942-0021,1200
1979_F 2027-2327_P_30000,30000,2227-0041,1200
1979_F 2043-2343_P_30000,30000,2143-0081,1200
1979_F 2-10-12 IFN 49_IR_14500,14500,0145-0913,1200
1979_F 2-10-12 IFN 49_P_14500,14500,0145-0911,1200
1979_F 2-10-12_P_14500,14500,0145-3051,1200
1979_F 2-10-13 IFN 49_IR_14500,14500,0145-3063,1200
1979_F 2-10-13 IFN 49_P_14500,14500,0145-3061,1200
1979_F 2-10-13_P_14500,14500,0145-0921,1200
1979_F 2-10-14 IFN 49_IR_14500,14500,0145-0933,1200
1979_F 2-10-14 IFN 49_P_14500,14500,0145-0931,1200
1979_F 2-10-3 IFN 24_IR_14500,14500,0145-0893,1200
1979_F 2-10-3 IFN 24_P_14500,14500,0145-0891,1200
1979_F 2103-2303_P_30000,30000,2103-0031,1200
1979_F 2104-2304_P_30000,30000,2104-0031,1200
1979_F 2105-2405_P_30000,30000,2105-0021,1200
1979_F 2-10-9_P_14500,14500,0145-0901,1200
1979_F 2-11-12_P_14500,14500,0145-2951,1200
1979_F 2-11-13_P_14500,14500,0145-1021,1200
1979_F 2-11-3 IFN 24_IR_14500,14500,0145-0973,1200
1979_F 2-11-3 IFN 24_P_14500,14500,0145-0971,1200
1979_F 2-11-4 IFN 24_IR_14500,14500,0145-3083,1200
1979_F 2-11-4 IFN 24_P_14500,14500,0145-3081,1200
1979_F 2-11-4_P_14500,14500,0145-0981,1200
1979_F 2-11-5_P_14500,14500,0145-0991,1200
1979_F 2117_P_30000,30000,2117-0021,1200
1979_F 2118_P_30000,30000,2118-0021,1200
1979_F 2-11-9_P_14500,14500,0145-1001,1200
1979_F 2-12-12_P_14500,14500,0145-1101,1200
1979_F 2-12-13_P_14500,14500,0145-1111,1200
1979_F 2-12-15_P_14500,14500,0145-1121,1200
1979_F 2-12-16_P_14500,14500,0145-1131,1200
1979_F 2-12-3 IFN 24_IR_14500,14500,0145-1073,1200
1979_F 2-12-3 IFN 24_P_14500,14500,0145-1071,1200
1979_F 2-12-5_P_14500,14500,0145-1091,1200
1979_F 2-13-15_P_14500,14500,0145-1171,1200
1979_F 2-13-16_P_14500,14500,0145-1181,1200
1979_F 2-13-17_P_14500,14500,0145-1191,1200
1979_F 2-13-6_P_14500,14500,0145-1141,1200
1979_F 2-14-14_P_14500,14500,0145-1221,1200
1979_F 2-14-15_P_14500,14500,0145-1231,1200
1979_F 2-14-16_P_14500,14500,0145-1241,1200
1979_F 2-14-3_P_14500,14500,0145-3091,1200
1979_F 2-15-14_P_14500,14500,0145-1261,1200
1979_F 2-15-15_P_14500,14500,0145-1271,1200
1979_F 2-15-16_P_14500,14500,0145-1281,1200
1979_F 2-19-3_P_12500,12500,0145-1381,1200
1979_F 2-19-4_P_14500,14500,0145-1391,1200
1979_F 2-19-5_P_14500,14500,0145-1401,1200
1979_F 2-20-14_P_14500,14500,0145-1521,1200
1979_F 2-20-15_P_14500,14500,0145-1531,1200
1979_F 2206-2306_P_30000,30000,2206-0011,1200
1979_F 2-21-14_P_14500,14500,0145-1591,1200
1979_F 2-21-15_P_14500,14500,0145-1601,1200
1979_F 2-21-16_P_14500,14500,0145-1611,1200
1979_F 2-22-17_P_14500,14500,0145-1651,1200
1979_F 2-23-16_P_14500,14500,0145-1671,1200
1979_F 2-23-17_P_14500,14500,0145-1681,1200
1979_F 2239-2539_P_30000,30000,2439-0071,1200
1979_F 2241-2541_P_30000,30000,2441-0221,1200
1979_F 2242-2542_P_30000,30000,2442-0031,1200
1979_F 2338-2538_P_30000,30000,2438-0021,1200
1979_F 2340-2540_P_30000,30000,2440-0071,1200
1979_F 2511-2611_P_30000,30000,2511-0021,1200
1979_F 2524_P_30000,30000,2524-0021,1200
1979_F 2610_P_30000,30000,2610-0021,1200
1979_F 2-6-13_P_14500,14500,0145-0571,1200
1979_F 2614-2714_P_30000,30000,2614-0041,1200
1979_F 2-7-12 IFN 49_IR_14500,14500,0145-2993,1200
1979_F 2-7-12 IFN 49_P_14500,14500,0145-2991,1200
1979_F 2-7-12_P_14500,14500,0145-0601,1200
1979_F 2-7-13 IFN 49_IR_14500,14500,0145-3003,1200
1979_F 2-7-13 IFN 49_P_14500,14500,0145-3001,1200
1979_F 2-7-13_P_14500,14500,0145-0611,1200
1979_F 2-7-15 IFN 49_IR_14500,14500,0145-0623,1200
1979_F 2-7-15 IFN 49_P_14500,14500,0145-0621,1200
1979_F 2-7-9_P_14500,14500,0145-0581,1200
1979_F 2-8-10_P_14500,14500,0145-0681,1200
1979_F 2-8-12 IFN 49_IR_14500,14500,0145-0703,1200
1979_F 2-8-12 IFN 49_P_14500,14500,0145-0701,1200
1979_F 2-8-13 IFN 49_IR_14500,14500,0145-0723,1200
1979_F 2-8-13 IFN 49_P_14500,14500,0145-0721,1200
1979_F 2-8-14 IFN 49_IR_14500,14500,0145-0733,1200
1979_F 2-8-14 IFN 49_P_14500,14500,0145-0731,1200
1979_F 2-8-15 IFN 49_IR_14500,14500,0145-0743,1200
1979_F 2-8-15 IFN 49_P_14500,14500,0145-0741,1200
1979_F 2-8-5_P_14500,14500,0145-0651,1200
1979_F 2-8-8_P_14500,14500,0145-0661,1200
1979_F 2-8-9_P_14500,14500,0145-0671,1200
1979_F 2-9-10_P_14500,14500,0145-0811,1200
1979_F 2-9-12 IFN 49_IR_14500,14500,0145-0833,1200
1979_F 2-9-12 IFN 49_P_14500,14500,0145-0831,1200
1979_F 2-9-13 IFN 49_IR_14500,14500,0145-0843,1200
1979_F 2-9-13 IFN 49_P_14500,14500,0145-0841,1200
1979_F 2-9-14 IFN 49_IR_14500,14500,0145-0853,1200
1979_F 2-9-14 IFN 49_P_14500,14500,0145-0851,1200
1979_F 2-9-15 IFN 49_IR_14500,14500,0145-3043,1200
1979_F 2-9-15 IFN 49_P_14500,14500,0145-3041,1200
1979_F 2942-3042_P_30000,30000,2942-0061,1200
1979_F 2943-3043_P_30000,30000,2943-0041,1200
1979_F 2944-3244_P_30000,30000,2944-0111,1200
1979_F 2-9-5_P_14500,14500,0145-0771,1200
1979_F 2-9-7_P_14500,14500,0145-0781,1200
1979_F 2-9-8_P_14500,14500,0145-0791,1200
1979_F 2-9-9_P_14500,14500,0145-0801,1200
1979_F 3040-3140_P_30000,30000,3040-0021,1200
1979_F 3-10-10_P_14500,14500,0145-1891,1200
1979_F 3-10-11_P_14500,14500,0145-1901,1200
1979_F 3-10-12_P_14500,14500,0145-1911,1200
1979_F 3-10-13 IFN 24_IR_14500,14500,0145-1923,1200
1979_F 3-10-13 IFN 24_P_14500,14500,0145-1921,1200
1979_F 3-10-14 IFN 24_IR_14500,14500,0145-1933,1200
1979_F 3-10-14 IFN 24_P_14500,14500,0145-1931,1200
1979_F 3-10-15 IFN 24_IR_14500,14500,0145-1943,1200
1979_F 3-10-15 IFN 24_P_14500,14500,0145-1941,1200
1979_F 3-10-16 IFN 24_IR_14500,14500,0145-1953,1200
1979_F 3-10-16 IFN 24_P_14500,14500,0145-1951,1200
1979_F 3-10-17 IFN 24_IR_14500,14500,0145-1963,1200
1979_F 3-10-17 IFN 24_P_14500,14500,0145-1961,1200
1979_F 3-10-4_P_14500,14500,0145-1881,1200
1979_F 3-11-10_P_14500,14500,0145-2021,1200
1979_F 3-11-11_P_14500,14500,0145-2031,1200
1979_F 3-11-12 IFN 24_IR_14500,14500,0145-3193,1200
1979_F 3-11-12 IFN 24_P_14500,14500,0145-3191,1200
1979_F 3-11-12_P_14500,14500,0145-2041,1200
1979_F 3-11-13 IFN 24_IR_14500,14500,0145-2053,1200
1979_F 3-11-13 IFN 24_P_14500,14500,0145-2051,1200
1979_F 3-11-14 IFN 24_IR_14500,14500,0145-2063,1200
1979_F 3-11-14 IFN 24_P_14500,14500,0145-2061,1200
1979_F 3-11-15 IFN 24_IR_14500,14500,0145-2073,1200
1979_F 3-11-15 IFN 24_P_14500,14500,0145-2071,1200
1979_F 3-11-16 IFN 24_IR_14500,14500,0145-2083,1200
1979_F 3-11-16 IFN 24_P_14500,14500,0145-2081,1200
1979_F 3-11-17 IFN 24_IR_14500,14500,0145-2093,1200
1979_F 3-11-17 IFN 24_P_14500,14500,0145-2091,1200
1979_F 3-11-3_P_14500,14500,0145-1971,1200
1979_F 3-11-4_P_14500,14500,0145-1981,1200
1979_F 3-11-6_P_14500,14500,0145-2001,1200
1979_F 3-11-9_P_14500,14500,0145-2011,1200
1979_F 3-12-10_P_14500,14500,0145-2171,1200
1979_F 3-12-12 IFN 24_IR_14500,14500,0145-2183,1200
1979_F 3-12-12 IFN 24_P_14500,14500,0145-2181,1200
1979_F 3-12-13 IFN 24_IR_14500,14500,0145-2193,1200
1979_F 3-12-13 IFN 24_P_14500,14500,0145-2191,1200
1979_F 3-12-14 IFN 24_IR_14500,14500,0145-2203,1200
1979_F 3-12-14 IFN 24_P_14500,14500,0145-2201,1200
1979_F 3-12-15 IFN 24_IR_14500,14500,0145-2213,1200
1979_F 3-12-15 IFN 24_P_14500,14500,0145-2211,1200
1979_F 3-12-16 IFN 24_IR_14500,14500,0145-2223,1200
1979_F 3-12-16 IFN 24_P_14500,14500,0145-2221,1200
1979_F 3-12-17 IFN 24_IR_14500,14500,0145-2233,1200
1979_F 3-12-17 IFN 24_P_14500,14500,0145-2231,1200
1979_F 3-12-3_P_14500,14500,0145-2101,1200
1979_F 3-12-4_P_14500,14500,0145-2111,1200
1979_F 3-12-5_P_14500,14500,0145-2121,1200
1979_F 3-12-6_P_14500,14500,0145-2131,1200
1979_F 3-12-8_P_14500,14500,0145-2151,1200
1979_F 3128_P_30000,30000,3128-0021,1200
1979_F 3-12-9_P_14500,14500,0145-2161,1200
1979_F 3-13-11_P_14500,14500,0145-2321,1200
1979_F 3-13-12_P_14500,14500,0145-2331,1200
1979_F 3-13-3_P_14500,14500,0145-2241,1200
1979_F 3-13-4_P_14500,14500,0145-2251,1200
1979_F 3-13-5_P_14500,14500,0145-2261,1200
1979_F 3-13-6_P_14500,14500,0145-2271,1200
1979_F 3-13-7_P_14500,14500,0145-2281,1200
1979_F 3-13-8_P_14500,14500,0145-2291,1200
1979_F 3-13-9_P_14500,14500,0145-2301,1200
1979_F 3-14-11_P_14500,14500,0145-2391,1200
1979_F 3-14-12_P_14500,14500,0145-2401,1200
1979_F 3-14-17_P_14500,14500,0145-2411,1200
1979_F 3-14-5_P_14500,14500,0145-2341,1200
1979_F 3145-3245_P_30000,30000,3245-0031,1200
1979_F 3-14-6_P_14500,14500,0145-2351,1200
1979_F 3-14-7_P_14500,14500,0145-2361,1200
1979_F 3-14-8_P_14500,14500,0145-2371,1200
1979_F 3-14-9_P_14500,14500,0145-2381,1200
1979_F 3-15-0_P_14500,14500,0145-2421,1200
1979_F 3-15-1_P_14500,14500,0145-2431,1200
1979_F 3-15-10_P_14500,14500,0145-2491,1200
1979_F 3-15-17_P_14500,14500,0145-2501,1200
1979_F 3-15-5_P_14500,14500,0145-2441,1200
1979_F 3-15-6_P_14500,14500,0145-2451,1200
1979_F 3-15-7_P_14500,14500,0145-2461,1200
1979_F 3-15-8_P_14500,14500,0145-2471,1200
1979_F 3-15-9_P_14500,14500,0145-2481,1200
1979_F 3-16-10_P_14500,14500,0145-2531,1200
1979_F 3-16-15_P_14500,14500,0145-2541,1200
1979_F 3-16-16_P_14500,14500,0145-2551,1200
1979_F 3-16-17_P_14500,14500,0145-2561,1200
1979_F 3-16-5_P_14500,14500,0145-2511,1200
1979_F 3-16-9_P_14500,14500,0145-2521,1200
1979_F 3-17-15_P_14500,14500,0145-2571,1200
1979_F 3-17-16_P_14500,14500,0145-2581,1200
1979_F 3-17-17_P_14500,14500,0145-2591,1200
1979_F 3-18-10_P_14500,14500,0145-2621,1200
1979_F 3-18-11_P_14500,14500,0145-2631,1200
1979_F 3-18-12_P_14500,14500,0145-2641,1200
1979_F 3-18-13_P_14500,14500,0145-2651,1200
1979_F 3-18-14_P_14500,14500,0145-2661,1200
1979_F 3-18-9_P_14500,14500,0145-2611,1200
1979_F 3-19-10_P_14500,14500,0145-2721,1200
1979_F 3-19-11_P_14500,14500,0145-2731,1200
1979_F 3-19-12_P_14500,14500,0145-2741,1200
1979_F 3-19-13_P_14500,14500,0145-2751,1200
1979_F 3-19-14_P_14500,14500,0145-2761,1200
1979_F 3-20-7_P_14500,14500,0145-2791,1200
1979_F 3-20-8_P_14500,14500,0145-3211,1200
1979_F 3-20-9_P_14500,14500,0145-2811,1200
1979_F 3-21-8_P_14500,14500,0145-2841,1200
1979_F 3-21-9_P_14500,14500,0145-2851,1200
1979_F 3242_P_30000,30000,3242-0051,1200
1979_F 3246_P_30000,30000,3246-0061,1200
1979_F 3324-3524_P_30000,30000,3324-0031,1200
1979_F 3325-3425_P_30000,30000,3325-0021,1200
1979_F 3326-3426_P_30000,30000,3326-0041,1200
1979_F 3438-3638_P_30000,30000,3438-0041,1200
1979_F 3439_P_30000,30000,3439-0041,1200
1979_F 3515_P_30000,30000,3515-0011,1200
1979_F 3520-3720_P_30000,30000,3720-0061,1200
1979_F 3521-3721_P_30000,30000,3621-0021,1200
1979_F 3522-3722_P_30000,30000,3722-0021,1200
1979_F 3523-3623_P_30000,30000,3523-0021,1200
1979_F 3531-3631_P_30000,30000,3531-0031,1200
1979_F 3532-3632_P_30000,30000,3532-0041,1200
1979_F 3-6-6_P_14500,14500,0145-1691,1200
1979_F 3-6-7_P_14500,14500,0145-1701,1200
1979_F 3-7-12_P_14500,14500,0145-1741,1200
1979_F 3-7-13_P_14500,14500,0145-1751,1200
1979_F 3-7-14_P_14500,14500,0145-1761,1200
1979_F 3714_P_30000,30000,3714-0011,1200
1979_F 3719_P_30000,30000,3719-0011,1200
1979_F 3-7-6_P_14500,14500,0145-1711,1200
1979_F 3-7-7_P_14500,14500,0145-1721,1200
1979_F 3-8-12_P_14500,14500,0145-1771,1200
1979_F 3-8-13_P_14500,14500,0145-1781,1200
1979_F 3-8-14_P_14500,14500,0145-1791,1200
1979_F 3-9-11_P_14500,14500,0145-1821,1200
1979_F 3-9-12_P_14500,14500,0145-1831,1200
1979_F 3-9-13_P_14500,14500,0145-1841,1200
1979_F 3-9-14 IFN 24_IR_14500,14500,0145-1853,1200
1979_F 3-9-14 IFN 24_P_14500,14500,0145-1851,1200
1979_F 3-9-14_P_14500,14500,0145-3171,1200
1979_F 3-9-15 IFN 24_IR_14500,14500,0145-1863,1200
1979_F 3-9-15 IFN 24_P_14500,14500,0145-1861,1200
1979_F 3-9-16 IFN 24_IR_14500,14500,0145-1873,1200
1979_F 3-9-16 IFN 24_P_14500,14500,0145-1871,1200
1979_FR 3041_P_10000,10000,1218-0361,1200
1979_FR 3062_P_8000,8000,3135-0081,1200
1979_FR 3074_P_3000,3000,3025-0131,1200
1979_FR 3075_P_12000,12000,1635-0081,1200
1979_FR 3077_P_5000,5000,2314-0511,1200
1979_FR 3084_P_3000,3000,1719-0121,1200
1979_FR 3089_P_8000,8000,1315-0191,1200
1979_FR 3091_P_4000,4000,1110-0151,1200
1979_FR 3097_P_8000,8000,1216-0071,1200
1979_FR 3098_P_4000,4000,1809-0031,1200
1979_FR 3101_P_9000,9000,1522-0111,1200
1979_FR 3108_P_17000,17000,2104-0121,1200
1979_FR 3128_P_4000,4000,2312-0211,1200
1979_FR 3132_P_12500,12500,1825-0041,1200
1979_FR 3137_P_10000,10000,3311-0051,1200
1979_FR 3139_P_25000,25000,3346-0011,1200
1979_FR 3145_P_4000,4000,2214-0241,1200
1979_FR 3146_P_10000,10000,2416-0141,1200
1979_FR 3149_P_5000,5000,2202-0371,1200
1979_FR 3150_P_800,800,2314-0491,1200
1979_FR 3152_P_3500,3500,3007-0091,1200
1979_FR 6001_P_8000,8000,3145-0011,1200
1979_FR 6002_P_8000,8000,3346-0101,1200
1979_FR 6003_P_8000,8000,3246-0141,1200
1979_FR 6004_P_8000,8000,3545-0131,1200
1979_FR 6005_P_6000,6000,3144-0131,1200
1979_FR 6011_C_8000,8000,3315-0122,900
1979_FR 6021_P_6000,6000,N79000421,1200
1979_FR 6023_P_4000,4000,3544-0111,1200
1979_FR 7010_P_60000,60000,0600-0101,1200
1979_FR 7011_P_60000,60000,0600-0111,1200
1979_FR 7012_P_60000,60000,0600-0121,1200
1979_FR 7013_P_60000,60000,0600-0131,1200
1979_FR 7014_P_60000,60000,0600-0141,1200
1979_FR 7015_P_60000,60000,0600-0151,1200
1979_FR 7016_P_60000,60000,0600-0161,1200
1979_FR 7018_P_60000,60000,0600-0181,1200
1979_FR 7020_P_60000,60000,0600-0201,1200
1979_FR 7021_P_60000,60000,0600-0211,1200
1979_FR 7022_P_60000,60000,0600-0221,1200
1979_FR 7023_P_60000,60000,0600-0231,1200
1979_FR 7024_P_60000,60000,0600-0241,1200
1979_FR 7025_P_60000,60000,0600-0251,1200
1979_FR 7026_P_60000,60000,0600-0261,1200
1979_FR 7027_P_60000,60000,0600-0271,1200
1979_FR 7028_P_60000,60000,0600-0281,1200
1979_FR 7029_P_60000,60000,0600-0291,1200
1979_FR 7030_P_60000,60000,0600-0301,1200
1979_FR 7031_P_60000,60000,0600-0311,1200
1979_FR 7032_P_60000,60000,0600-0321,1200
1979_FR 7033_P_60000,60000,0600-0331,1200
1979_FR 7034_P_60000,60000,0600-0341,1200
1979_FR 9126_P_14500,14500,3532-0051,1200
1979_FR 9127_P_14500,14500,3434-0011,1200
1979_FR 9130_P_14500,14500,2831-0041,1200
1979_GUA CAS_P_4000,4000,A97P00081,1200
1979_GUADELOUPE CADASTRE_P_20000,20000,N79000011,1200
1979_IFN 07 IRC_IRC_17000,17000,2934-0044,1200
1979_IFN 07 P_P_17000,17000,2934-0041,1200
1979_IFN 42_IR_17000,17000,3410-0163,1200
1979_IFN 42_P_17000,17000,3410-0161,1200
1979_IFN 42-69_P_17000,17000,2729-0061,1200
1979_IFN 57 IR_IR_17000,17000,3311-0013,1200
1979_IFN 57 P_P_17000,17000,3311-0011,1200
1979_IFN 69_IR_17000,17000,2928-0023,1200
1979_IFN 69_P_17000,17000,2928-0021,1200
1979_IFN 88_IR_17000,17000,3616-0053,1200
1979_IFN 88_P_17000,17000,3616-0051,1200
1979_LA ROCHE-SUR-YON_P_14500,14500,1226-0141,1200
1980_CDP 6203_P_4000,4000,2606-0091,1200
1980_CDP 6261_P_8000,8000,2413-0121,1200
1980_CDP 6262_P_4000,4000,2414-0481,1200
1980_CDP 8618_P_3500,3500,93PHQ6691,1200
1980_CDP 8619_P_2000,2000,93PHQ6701,1200
1980_CDP 8620_IR_23000,23000,3026-0193,1200
1980_CDP 8621_IR_20000,20000,2324-0273,1200
1980_CDP 8622_IR_2000,2000,94PHQ1233,1200
1980_CDP 8622_IR_4000,4000,2116-0303,1200
1980_CDP 8623_P_8000,8000,93PHQ6711,1200
1980_CDP 8624_P_20000,20000,2526-0101,1200
1980_CDP 8625_P_20000,20000,2326-0171,1200
1980_CDP 8626_P_6000,6000,1337-0121,1200
1980_CDP 8627_P_12000,12000,1337-0131,1200
1980_CDP 8628_P_8000,8000,93PHQ6721,1200
1980_CDP 8629_P_15000,15000,3410-0681,1200
1980_CDP 8630_P_8000,8000,3410-0711,1200
1980_CDP 8631_P_6000,6000,3410-0701,1200
1980_CDP 8632_P_4000,4000,1020-0471,1200
1980_CDP 8633_P_4000,4000,1020-0461,1200
1980_CDP 8634_P_4000,4000,1020-0571,1200
1980_CDP 8635_P_8000,8000,93PHQ6731,1200
1980_CDP 8636_P_8000,8000,93PHQ6741,1200
1980_CDP 8637_P_8000,8000,93PHQ6751,1200
1980_CDP 8638_P_20000,20000,1217-0101,1200
1980_CDP 8639_P_4000,4000,1218-0461,1200
1980_CDP 8640_P_8000,8000,93PHQ6761,1200
1980_CDP 8641_P_8000,8000,93PHQ6771,1200
1980_CDP 8642_P_10000,10000,93PHQ6781,1200
1980_CDP 8643_P_5500,5500,93PHQ6791,1200
1980_CDP 8644_P_20000,20000,2644-0283,1200
1980_CDP 8645_P_20000,20000,2644-0293,1200
1980_CDP 8646_P_10000,10000,93PHQ6801,1200
1980_CDP 8647_P_15000,15000,3434-0151,1200
